4.147145164584179616e-02,2.649245611989029664e-02,8.967340755175715050e-02,1.945060289275436782e-02,3.143681357220255435e-01,2.235765988058462106e-02,2.680741878792052696e-02,2.696549516957596690e-02,2.090079862242729403e-01,2.234053860053768492e-01
3.935418888275204807e+00,1.763033835178762221e-01,6.074157870744087973e-01,2.513062876286548675e-01,4.577487822499696213e-01,5.181545475979820736e-02,9.565996471263560341e-02,1.119719817877149026e+01,1.559599464083531450e-01,7.117332660160870239e-02
1.313661700754604165e-02,1.277732603530071925e-02,1.413026346257430059e-02,1.217251751693972789e-02,1.183656737187547929e-02,8.872204384734873051e-01,1.250288416385215290e-02,1.253987797530422936e-02,1.218055246465234165e-02,1.150295552846782900e-02
2.735334850223593572e-01,2.297066525157751005e-01,4.289479741768761345e-01,2.324242935030872426e-01,3.510705409411691846e-01,1.358789580534068009e-01,3.065906184860091033e-01,2.225637132716963840e-01,2.876171552098331086e-01,5.316666088197876672e-01
3.324327894333413136e-01,2.094816076788779124e-01,6.438182514894447150e-01,8.950887123049923177e-01,1.585961788910984493e-01,4.823381223612505098e-01,3.664305034961966023e-01,2.001030135525492804e-01,4.095569326259561604e-01,3.021538881662924614e-01
1.435011732947981122e-01,7.179598652261376390e-01,1.753699552229737613e+00,3.109240387847210796e-01,2.444095982599505668e-01,1.260292805588538734e-01,6.549822275646919323e+00,7.711931070023859469e+00,3.262095612147262180e-01,1.155135847602960508e-01
1.493055075917681662e-01,8.260150601717531904e-01,4.725569634849960954e-01,1.026668376826069262e-01,4.615053351832206774e-01,2.931138759912009784e-01,8.643753426886799929e-01,9.872185884612198759e-02,2.955798037721012461e-01,4.361594145875509199e-01
8.693866217653944961e-02,1.070165584715395551e-01,1.274181273971833062e-01,8.278285599639027825e-02,8.765492863671980883e-02,1.471336002687914091e-01,8.642363583515806635e-02,7.755544954082828346e-02,9.744348566409102852e-02,9.963269601275893950e-02
1.922818871501147733e-02,8.595130584124363038e-01,1.137585226846073334e-02,1.619607418787382194e-02,3.465245642821748739e-02,1.966552308484713352e-02,8.295881418135532884e-03,1.086342765424417982e-02,1.193297252010975910e-02,8.276565310663572608e-03
8.846562649633175901e-02,1.166565615273509465e-01,1.097278226554456032e-01,8.733898203962445206e-02,1.007572799627087234e-01,8.011025687985397215e-02,8.854002802518332049e-02,7.997816768313742442e-02,1.185812186055982403e-01,1.298440561247655445e-01
6.069891998341372941e-02,6.097418333601196255e-02,7.220990935505330888e-02,6.090589531825375130e-02,6.737314569459193492e-02,1.256782918841954366e-01,7.733121436058432163e-02,7.535977944071468870e-02,2.987048015794440681e-01,1.007638590477368118e-01
9.540336527205034445e-02,1.203181010823057978e-01,1.219801938102218763e-01,9.984772643387995750e-02,8.122240909333409975e-02,8.495249718068313693e-02,9.319437237878248903e-02,8.939527319102899550e-02,1.064933367713683382e-01,1.071927247863447702e-01
3.188455486465828215e-01,6.075083913337129271e-01,1.224544489578569817e-01,2.255653061325566811e-01,1.432856408744061505e-01,7.878365766609375653e-02,1.058132903037587724e-01,1.857776903729972118e-01,1.098224481676369074e-01,1.021435775443977484e-01
4.949548780251577379e-02,6.882011507836614805e-02,6.613098496136315951e-02,1.771520194338523646e-01,1.015440077349229059e-01,2.662665132716447725e-02,3.822888514328431908e-01,3.663752447856769012e-02,4.727479223231464966e-02,4.402956551808961949e-02
3.480621807308182936e-01,3.414805719078670698e-01,1.365109446356152834e+00,3.023547393889559065e-01,3.642254268239553117e-01,3.595916391268950130e-01,1.608220770394584997e+00,2.049274600398478530e-01,4.873049040582254077e-01,6.187228611726975913e-01
9.617550077567957323e-02,1.065724422690516454e-01,1.081385850190097891e-01,6.834367018673323524e-02,7.453760173999145200e-02,1.779590144398784934e-01,7.481590243426065878e-02,1.031139154090917470e-01,1.089547286930238057e-01,8.138863903327937799e-02
7.076333214071734989e-01,5.649986662997074305e+00,2.253319567343547714e-01,9.010321433252577172e-01,8.649883364665230667e-01,3.094769569090222383e+00,1.410131604317863274e-01,1.411846111026905382e-01,1.275493808040381039e-01,1.465108576408779562e-01
7.322450727122105096e-01,2.595420989522577715e-01,4.118393183234355104e-01,2.321590816954050007e-01,1.734974520088378158e-01,1.153495756338019373e-01,2.488713143581966214e-01,2.337791110011823992e-01,3.349537838564057290e-01,2.577631914582670380e-01
1.668356578434900539e-01,1.335112365257744016e-01,1.112481448585213584e-01,1.127805041037609896e-01,7.179689453264030685e-02,2.851309943052227625e-01,1.519515042034556562e-01,1.546896499996123220e-01,1.585115224906218645e-01,6.535438911369002568e-01
4.440685947726724092e-01,1.008381074986261644e-01,4.543561382769672335e-02,4.916747780589197231e-02,3.457897583868679153e-02,5.891831891554508843e-02,4.497517994165590310e-02,6.398726307837866722e-02,9.437464961486841108e-02,6.365581870597782077e-02
3.512972229161785004e-02,1.250024795585210138e-02,2.712422769335852024e+00,1.684236514637382082e-02,1.336906112171769301e-02,1.542575529935800438e-01,9.660927574833728937e-03,1.154726561927437584e-02,2.298630190347855998e-02,1.128378605741993043e-02
2.526620028047029676e-01,2.031499658941775532e-01,2.031339504558873910e-01,2.734482731863440708e-01,1.796201337882372684e-01,1.747034276434099032e-01,1.674810445864939323e-01,1.540035602494917999e-01,2.192139555171437326e-01,1.725836858741114088e-01
8.145784021145899279e-02,1.193494339253366177e-01,2.900872441967916604e-01,8.961840166533538432e-02,2.494746917724373625e-01,4.760026489944427786e-01,1.053816576110563064e-01,8.755408979157047744e-02,2.090198728607954304e-01,2.920541189707748231e-01
9.602805625635256470e-02,1.115336363406200237e-01,1.007574553271977091e-01,9.084001117793193136e-02,8.936412802382338871e-02,9.205846902933115250e-02,9.519657930441662030e-02,1.202987320556702516e-01,1.011357810149797060e-01,1.027871514696765132e-01
1.113807326467837755e-01,1.237013390853190370e-01,2.506224842903992944e-01,1.121897583048725444e-01,2.551384053549067832e-01,8.398662431265221939e-02,1.873021477364285314e-01,1.028475739377780612e-01,2.012132015198241364e-01,5.716177328110356726e-01
5.859621178348790177e-02,1.197967310793431328e-01,1.264845995199300188e-01,7.581157049138083359e-02,6.326578651661898811e-02,7.632551404724864375e-01,9.830231562371621878e-02,1.166481949444474198e-01,4.493375902728209415e-01,1.285018592957679895e-01
4.958543832499599513e-01,3.545742975277482723e-01,1.194898529964444789e+00,2.582400536147295700e-01,2.917363535504996497e-01,4.545930477938026071e-01,3.464822764267718180e-01,6.382671539246758119e-01,5.891404184818960221e-01,3.762134854654714533e-01
8.064929216723006056e-02,8.572375906857135353e-02,1.150798886842322316e-01,8.747724148919838738e-02,9.047316122308242392e-02,1.279062317407139160e-01,7.822684005355537429e-02,7.832740504759451439e-02,1.243400131253142027e-01,1.317961674005075634e-01
1.611131515731283881e-01,1.280744685814431127e-01,6.421312102611775874e-01,1.140751017339543261e-01,1.186703445110943167e-01,3.811788782023203814e-01,1.331076691552921520e-01,9.800365623179130292e-02,1.295263705899943607e-01,9.411914915980412744e-02
1.352777084114738793e-01,9.490323813779893980e-02,1.524381263226771144e-01,1.354393508831523985e-01,1.228265711586911113e-01,5.575223353790429437e-01,1.366399811808142184e-01,3.113341677304439781e-01,1.802884347621685202e-01,1.733300860337369242e-01
7.879518373464884651e-02,6.783131334691486214e-02,1.175934282344006793e-01,9.290087299641833218e-02,5.532400128649009319e-02,7.175416992978853048e-02,1.501405113857688378e-01,1.794282781382275371e-01,9.144644916068869755e-02,9.478579178665343108e-02
6.390410389935695379e-02,1.363147655211861820e-01,9.042965619921658482e-02,7.535576120918860421e-02,6.621461152695733154e-02,1.539320582694963802e-01,1.415851609941166378e-01,7.530300023259023368e-02,1.229086703054477342e-01,7.405221184244337174e-02
1.552556048154077051e-01,3.466425257786681091e-01,1.319576267499207756e+00,2.060714608044635632e-01,1.445466259250210994e-01,9.260999262057886261e-01,1.912173622301794218e+00,4.230605380434533380e-01,2.223209010168158528e+00,3.433644184580362246e-01
2.396115704036766159e-01,4.702546974384163581e-01,3.036689925578717753e-01,8.417696060141803827e-01,1.701806771103247240e-01,2.271424243127667442e+00,3.140116237652098019e-01,5.603647442418473457e-01,1.436656841853187094e+00,3.920570034876180165e-01
9.606147339876884572e-02,3.686379396869468028e-01,2.670464828513680056e-01,1.033342781590120968e-01,1.493215508882068110e-01,1.185815966123804216e-01,1.387999707176563180e-01,8.973208539277940932e-02,2.027993255544526252e-01,4.656852967384286224e-01
9.567508392925931915e-01,3.004910465602277370e-01,9.388341811337841403e-01,1.306587881242979199e+00,4.769148461213360557e-01,7.156850034365448421e-01,2.296740891753213665e-01,2.363027696987620163e-01,4.957526343151613668e-01,3.430067090232897797e-01
1.069466391902517133e+00,9.073769061897817290e-01,2.059634601962749390e+00,8.555985199950822961e-01,1.460135911893681637e+00,5.499936507194898017e-01,5.959086573167541312e-01,1.377461723367706803e+01,6.292084456551355620e-01,1.098059680687738737e+00
7.094230334487065193e+00,2.494942375014555225e+01,4.682526293530076877e+00,2.001127201410237433e+01,1.116314029250633588e+01,7.212345087001412303e+00,3.864764149833682438e+01,1.656228552939059995e+01,9.540402058155304843e+00,1.113673314234444689e+01
9.309656493350937367e-02,1.502125813310442592e-01,1.359131639084073251e-01,9.282971903454234619e-02,6.876628692826053380e-02,1.057120534200825940e-01,1.066647306504819454e-01,8.395164266210074222e-02,9.111078132879192604e-02,7.174247580277894054e-02
5.689922483603461478e-02,7.891279282018194563e-02,8.505269976909726748e-02,8.009038631426687593e-02,5.485175059009558124e-02,1.055491584062024646e-01,5.284500767290038065e-02,5.618385596336358812e-02,8.302340248800606226e-02,3.465917211398512610e-01
8.540882816297164226e-02,7.293512649242339663e-02,1.036657040893189802e-01,5.947740536737158856e-02,8.215076974824581102e-02,8.421926646864789923e-02,8.693596789573397599e-02,5.204056950785912461e-02,1.323327383305841765e-01,2.408336239368434883e-01
1.520027404071344103e-02,6.129544368718139145e-03,4.323946476946093249e-03,8.859574429228789932e-03,1.180238750186355691e-02,3.598523289287761020e-03,4.582563332247827775e-03,7.571596549842629642e-03,4.048713986398274484e-03,9.338828760247535055e-01
4.225173783791734416e-02,4.718550327594850380e-02,7.554976022767191657e-02,2.996094326476369044e-02,8.606318119756826979e-02,5.186223635343335525e-01,6.440366137400715951e-02,4.194082397536842699e-02,2.998976882557023715e-02,6.403225648685058335e-02
1.086715956055914201e-02,5.738348875303595116e-03,9.448428516279487877e-01,5.100768557022252424e-03,7.188854542158862673e-03,4.121227043405654815e-03,6.015171956635143209e-03,4.978385137740142311e-03,5.127920349236072574e-03,6.019312349990559724e-03
4.244936047891880726e-01,1.444940523602591953e-01,1.868396962892891477e-01,1.786162798365901749e-01,1.673220794830881375e-01,8.994616051276294044e-02,1.547845359078426075e-01,1.650258481363478524e-01,2.457580741969737359e-01,2.427196684876579691e-01
7.859343958473966052e-02,2.188450664606373108e-01,1.724236359475486702e-01,1.072351733703242327e-01,8.190580621910721615e-02,2.583833799903997308e-01,1.566120893569973305e-01,1.410022893209899042e-01,1.979217395176574579e-01,5.870773802315985002e-01
1.399467304533718592e-01,9.414113234082902015e-02,1.025608672269102462e+00,8.576879099828642328e-02,8.231828218065423419e-02,7.199473282629212378e-02,1.134185651265274541e-01,1.055857350485786272e-01,9.088210566286614167e-02,1.903352530934916409e-01
5.671744621018453940e-03,1.433750520038754375e-02,5.035985424223636889e-03,6.056967387146177870e-03,7.951706160633523202e-03,4.427696808960193166e-03,5.079528999036718624e-03,5.273866744285014146e-03,1.924807092005637266e+00,2.135790664867161931e-02
2.031915439600074161e-02,4.251050221053971623e-02,1.029397669154145378e-01,3.756168163329470094e-02,2.091899667218759598e-02,2.183723792977761147e-01,6.142181587913352059e-02,1.154413107843212383e-01,3.410060505064933523e-01,3.950834170483850938e-02
3.199853967754241052e-02,5.384693884712231371e-02,3.067904420918263209e-02,3.850304152497606436e-02,3.489174444143979675e-02,7.082239169020825009e-02,1.620654685510264648e-01,6.873250157915128389e-02,4.575543127072386196e-01,5.090601677211214343e-02
5.650056712932897962e-02,1.239850566159337308e-01,4.518442035385309558e-02,1.774875522558292396e-01,6.165622623904450789e-02,5.171948516855429112e-02,3.763192296428553851e-02,3.285816932377547128e-01,5.238050984877617999e-02,6.487256618663969632e-02
1.545419365353324810e-02,2.627073562252080566e-02,2.756360159436009594e-02,8.296586194619425259e-01,1.585575284737361645e-02,1.872942921453151291e-02,1.449963932447604319e-02,1.619826507026911680e-02,1.608093472697121051e-02,1.968882848402177949e-02
2.851669234949097409e-01,2.082975833567149992e-01,4.082405688258822218e-01,4.003837028033420675e-01,1.896689278435494397e-01,2.569404621879979311e-01,3.532802545120083404e-01,3.286779039783898626e-01,2.902850757160937434e-01,2.790585972811117643e-01
5.671747782408143902e-03,1.433752283592758421e-02,5.035988182275995435e-03,6.056971391101487537e-03,7.951711461626114266e-03,4.427699127274314569e-03,5.079531741667237150e-03,5.273869597700212714e-03,1.924806920987935044e+00,2.135803689208392447e-02
1.936835296276856244e+00,5.337801642288553597e-03,6.685612468975257565e-03,1.353122893235851089e-02,2.182790976364550745e-02,2.797477174392183456e-03,3.604311064437793876e-03,3.210935771635399505e-03,2.943341847128417253e-03,3.226085058282148268e-03
1.922807316627166488e-02,8.595141556154159979e-01,1.137579381175643153e-02,1.619598208237855302e-02,3.465215723908858514e-02,1.966517755407171109e-02,8.295844119213644299e-03,1.086337472645147566e-02,1.193291284345653590e-02,8.276528841895376340e-03
1.025268516451945389e-01,1.172958716098419230e-01,1.092529381049415910e-01,9.436582596058251671e-02,9.095266229850149098e-02,9.999239498427862916e-02,9.657314618280288254e-02,9.691398119102559439e-02,9.870503053400749016e-02,9.342129748882341267e-02
8.495783408666598979e-02,1.528324725777484294e-01,9.926429101958536561e-02,9.003827342933937161e-02,7.240991955116271583e-02,6.675560710675652876e-02,1.261108785615369099e-01,1.422887951769996329e-01,8.695099176329584845e-02,7.839093672690929104e-02
1.294018869522874837e+01,6.010029432799066740e+01,5.696107388070361210e+00,8.535207637820911941e+01,2.801332713081440318e+01,1.026011821876558816e+00,4.052861940396502050e+00,1.066507804418352521e+02,1.074768994303193992e+01,4.420661932546464001e+00
8.700733893665708873e-02,9.136091314356553639e-02,8.884740459103704358e-02,7.092894371452777846e-02,1.188327129121790615e-01,7.429970602397992230e-02,6.094393092876267126e-02,6.269557439752115879e-02,1.263637062025366187e-01,2.187197691492332730e-01
9.649844078522784585e-01,1.130303689279167079e-01,4.377996737202474731e-01,3.398152507520617593e-01,1.054322353646177035e+01,2.032937413813262761e-01,1.123593608827245377e-01,8.244430668753086056e-02,1.181984909128248051e-01,8.485086242131861800e-02
2.219541305252602514e-01,1.961297464584005612e-01,1.947677151077821800e-01,1.845191947752495287e-01,3.756231344124802973e-01,1.078515977764303579e-01,1.360733152041632421e-01,1.463571871288151804e-01,2.003097248693929133e-01,2.364142537420255707e-01
8.774051204469948573e+00,1.827093582265569213e-02,3.373336023311473975e-02,1.875733847202328691e-02,1.206536619763120231e-02,5.679441153656637070e-02,2.326796396050206245e-02,2.384202183509056411e-02,2.302082343836297715e-02,1.619657403410353080e-02
1.594638934739988079e-01,1.117000240994781013e-01,9.557294437594622549e-02,1.154957338571302033e-01,7.049890247946664912e-02,6.513509480646371974e-02,1.040794728832045712e-01,8.320460272979121608e-02,1.087451633383345051e-01,8.610416795618593133e-02
1.634201435632042676e+00,9.135282029895624989e-02,1.040178576240486374e-01,9.111362841859521611e-01,9.457577398583505435e-02,7.624008563808709615e-02,3.081306125285045439e-01,1.029657951639586511e-01,4.574647737327757202e-01,2.199145612098386549e-01
8.121587839021769950e-01,9.079299321754677465e-03,1.216352137210146254e-02,1.018049672643271848e-02,1.433038182151689932e-02,7.465198349599660131e-03,1.110330366168447817e-02,9.110296083338131901e-03,1.478171881831609989e-02,9.962699994307887275e-02
1.612450942281374311e-01,2.188117862337456698e-01,3.833186261645612491e-01,1.805296250959235738e-01,4.600731378202148614e-01,3.765904140939835276e-01,4.621350692386257397e-01,2.375388591746545597e-01,2.646485207391879868e-01,2.551088672109653732e-01
1.154544010924635877e+00,2.657966669118581038e-01,2.136167278982334938e-01,2.449654050422695462e-01,4.588610325622467512e-01,8.133307940163816974e-02,1.983868124306521763e-01,3.435142277077113393e-01,3.209456969904623258e-01,2.718036340130292494e+00
3.210435323018017151e-01,4.772396526400175532e-01,5.374273684134919238e-01,1.455739586847904832e+00,2.807457495539524839e-01,2.915607009692544604e-01,2.571696315746045514e+00,5.199035010095293119e-01,2.990780480033807809e-01,2.455655445146214255e-01
6.729556555670049072e-04,9.948399646662918760e-01,5.529691343758934936e-04,6.402020986469368451e-04,6.006265428799021028e-04,4.738518785082630031e-04,5.224658088997770821e-04,6.158834139128415135e-04,5.286848037729820595e-04,5.523959971445179017e-04
1.168968539021116859e-01,7.637563624929750994e-02,8.465614187245266986e-02,6.652317052743195180e-02,5.340760915382601615e-02,1.481815859101892896e-01,1.197216486789153683e-01,8.791566046531504308e-02,1.588461502579293361e-01,8.747554298253128191e-02
1.273754950606275638e-01,7.865523068769167958e-01,2.922708439858953122e-01,1.527097170930729608e-01,2.050310919452124347e-01,8.623534819756149827e-02,9.371423729266474822e-01,1.241056831225742785e-01,1.458667062350078314e-01,1.427104345564840227e-01
6.429844630071392293e-03,8.815299159106086344e-03,1.594336974688473005e-02,9.182551279383704967e-01,7.854003456194913468e-03,6.839850766523794708e-03,1.314435951468589242e-02,6.997789367443709926e-03,8.622521978582129570e-03,7.097833442136969838e-03
2.747338185866480487e+00,5.688681497004084875e+00,2.052611332828746082e+00,1.976062705979154188e+01,1.013644608582736417e+01,4.135468489474272147e-01,6.712983660031426325e-01,1.134816170838974791e+00,9.124908813709201594e-01,4.821435715213174822e-01
9.391452106329828409e-02,1.512940333187316189e-01,9.334607478796862201e-02,7.891893834952329323e-02,7.515980951148559797e-02,1.212810827980886907e-01,1.163349651155629189e-01,8.885470264930699080e-02,9.437717810537381291e-02,8.651869430066019828e-02
